pgID,pgChr,pgOrd,IM62,L1,S1
8899,chr8,14047.5,Migut.H02498.1.v2.0,,
22652,chr8,14048,Migut.H02499.1.v2.0,MgL1_08g25990.1,MgS1_08g25490.1
8900,chr8,14049,Migut.H02500.2.v2.0,,
22653,chr8,14049,Migut.H02500.1.v2.0,MgL1_08g26000.1,MgS1_08g25500.1
8901,chr8,14049.5,Migut.H02501.1.v2.0|Migut.H02501.1.v2.0,MgL1_08g26010.1,
22654,chr8,14050,Migut.H02502.1.v2.0,MgL1_08g26020.1,MgS1_08g25510.1
22655,chr8,14051,,MgL1_08g26030.1,MgS1_08g25520.1
22656,chr8,14052,Migut.H02503.1.v2.0,MgL1_08g26040.1,MgS1_08g25530.1
22657,chr8,14053,Migut.H02504.1.v2.0,MgL1_08g26050.1,MgS1_08g25540.1
22658,chr8,14054,Migut.H02505.1.v2.0,MgL1_08g26060.1,MgS1_08g25550.1
22659,chr8,14055,Migut.H02506.1.v2.0,MgL1_08g26070.1,MgS1_08g25560.1
22660,chr8,14056,Migut.H02507.1.v2.0|Migut.H02507.3.v2.0+|Migut.H02507.2.v2.0+,MgL1_08g26080.1,MgS1_08g25570.1
22661,chr8,14057,Migut.H02508.1.v2.0,MgL1_08g26090.1,MgS1_08g25580.1
22662,chr8,14058,Migut.H02509.1.v2.0,MgL1_08g26100.1,MgS1_08g25590.1
22663,chr8,14059,Migut.H02510.1.v2.0,MgL1_08g26110.1,MgS1_08g25600.1|MgS1_08g25610.1+
22664,chr8,14061,Migut.H02511.2.v2.0|Migut.H02511.1.v2.0+,MgL1_08g26120.1,MgS1_08g25620.1
22665,chr8,14062,Migut.H02512.1.v2.0,MgL1_08g26130.1,MgS1_08g25630.1
8902,chr8,14063,Migut.H02513.1.v2.0|Migut.H02513.1.v2.0,MgL1_08g26140.1,
22666,chr8,14063,,,MgS1_08g25640.1
22667,chr8,14064,Migut.H02514.1.v2.0,MgL1_08g26150.1,MgS1_08g25650.1
22668,chr8,14065,Migut.H02515.1.v2.0,MgL1_08g26160.1,MgS1_08g25660.1
22669,chr8,14066,Migut.H02517.2.v2.0|Migut.H02517.1.v2.0+,MgL1_08g26180.1,MgS1_08g25680.1
22670,chr8,14067,Migut.H02518.1.v2.0,MgL1_08g26190.1,MgS1_08g25690.1
22671,chr8,14068,Migut.H02519.1.v2.0,MgL1_08g26200.1,MgS1_08g25700.1
8903,chr8,14069,Migut.H02520.1.v2.0,,
22672,chr8,14069,,MgL1_08g26210.1,MgS1_08g25710.1
22673,chr8,14070,Migut.H02521.1.v2.0|Migut.H02522.1.v2.0+,MgL1_08g26220.1,MgS1_08g25720.1
22674,chr8,14071,Migut.H02523.1.v2.0|Migut.H02523.2.v2.0+,MgL1_08g26230.1,MgS1_08g25730.1
22675,chr8,14072,Migut.H02524.1.v2.0,MgL1_08g26240.1,MgS1_08g25740.1
22676,chr8,14073,Migut.H02525.1.v2.0,MgL1_08g26250.1,MgS1_08g25750.1
22677,chr8,14074,Migut.H02526.1.v2.0,MgL1_08g26260.1,MgS1_08g25760.1
22678,chr8,14075,Migut.H02527.1.v2.0,MgL1_08g26270.1,MgS1_08g25770.1
22679,chr8,14076,Migut.H02528.1.v2.0,MgL1_08g26280.1,MgS1_08g25780.1
22680,chr8,14077,Migut.H02529.1.v2.0,MgL1_08g26290.1,MgS1_08g25790.1
22681,chr8,14078,Migut.H02530.1.v2.0,MgL1_08g26300.1,MgS1_08g25800.1
22682,chr8,14079,Migut.H02531.1.v2.0,MgL1_08g26310.1,MgS1_08g25810.1
22683,chr8,14080,Migut.H02532.1.v2.0,MgL1_08g26320.1,MgS1_08g25820.1
8904,chr8,14081,Migut.H02533.1.v2.0|Migut.H02533.1.v2.0,MgL1_08g26330.1,
22684,chr8,14081,,,MgS1_08g25830.1
22685,chr8,14082,Migut.H02534.1.v2.0,MgL1_08g26340.1,MgS1_08g25840.1
22686,chr8,14083,Migut.H02535.1.v2.0,MgL1_08g26350.1,MgS1_08g25850.1
22687,chr8,14084,,,MgS1_08g25860.1
22688,chr8,14085,Migut.H02536.1.v2.0,MgL1_08g26360.1,MgS1_08g25870.1
22689,chr8,14086,Migut.H02537.2.v2.0|Migut.H02537.1.v2.0+,MgL1_08g26370.1,MgS1_08g25880.1
22690,chr8,14087,Migut.H02538.1.v2.0,MgL1_08g26380.1,MgS1_08g25890.1
8905,chr8,14087.3333333333,,MgL1_08g26390.1,
22691,chr8,14088,Migut.H02539.1.v2.0,MgL1_08g26400.1,MgS1_08g25900.1
22692,chr8,14089,,MgL1_08g26410.1,MgS1_08g25910.1
22693,chr8,14090,Migut.H02541.1.v2.0,MgL1_08g26430.1,MgS1_08g25920.1
22694,chr8,14091,Migut.H02540.1.v2.0,MgL1_08g26420.1,MgS1_08g25930.1
22695,chr8,14092,Migut.H02542.1.v2.0,MgL1_08g26440.1,MgS1_08g25940.1
22696,chr8,14093,Migut.H02543.1.v2.0,MgL1_08g26450.1,MgS1_08g25950.1
22697,chr8,14094,Migut.H02544.1.v2.0,MgL1_08g26460.1,MgS1_08g25960.1
22698,chr8,14095,Migut.H02545.1.v2.0,MgL1_08g26470.1,MgS1_08g25970.1
22699,chr8,14096,,MgL1_08g26480.1,MgS1_08g25980.1
22700,chr8,14097,Migut.H02546.1.v2.0,MgL1_08g26490.1,MgS1_08g25990.1
22701,chr8,14098,Migut.H02547.1.v2.0,MgL1_08g26500.1,MgS1_08g26000.1
22702,chr8,14099,Migut.H02548.1.v2.0,MgL1_08g26510.1,MgS1_08g26010.1
8906,chr8,14099.2,,MgL1_08g26520.1,
8907,chr8,14099.2857142857,Migut.H02549.1.v2.0,,
8908,chr8,14099.5714285714,Migut.H02550.1.v2.0,,
8909,chr8,14099.8,Migut.H02551.1.v2.0|Migut.H02551.1.v2.0|Migut.H02551.2.v2.0+|Migut.H02551.2.v2.0+,MgL1_08g26530.1,
22703,chr8,14100,,,MgS1_08g26020.1
8910,chr8,14100.1428571429,Migut.H02552.1.v2.0,,
8911,chr8,14100.4,Migut.H02554.1.v2.0|Migut.H02554.1.v2.0,MgL1_08g26540.1|MgL1_08g26560.1+,
8912,chr8,14100.4285714286,Migut.H02553.1.v2.0,,
22704,chr8,14101,Migut.H02555.1.v2.0,MgL1_08g26550.1,MgS1_08g26030.1|MgS1_08g26060.1+
22705,chr8,14102,Migut.H02556.1.v2.0,MgL1_08g26570.1,MgS1_08g26040.1
8913,chr8,14102.3333333333,,MgL1_08g26580.1,
8914,chr8,14102.6666666667,,MgL1_08g26590.1,
22706,chr8,14103,Migut.H02557.1.v2.0,MgL1_08g26600.1,MgS1_08g26050.1
22707,chr8,14105,Migut.H02558.1.v2.0,MgL1_08g26610.1,MgS1_08g26070.1
22708,chr8,14106,,,MgS1_08g26080.1
22709,chr8,14107,Migut.H02559.1.v2.0,MgL1_08g26620.1,MgS1_08g26090.1
22710,chr9,14108,,,MgS1_09g00010.1
22711,chr9,14109,,,MgS1_09g00020.1
22712,chr9,14110,,,MgS1_09g00030.1
22713,chr9,14111,Migut.O00292.1.v2.0,MgL1_09g00010.1,MgS1_09g00040.1
22714,chr9,14112,Migut.O00291.1.v2.0,MgL1_09g00020.1,MgS1_09g00050.1
8915,chr9,14113,Migut.O00290.2.v2.0|Migut.O00290.2.v2.0|Migut.O00290.1.v2.0+|Migut.O00290.1.v2.0+,MgL1_09g00030.1,
22715,chr9,14113,,,MgS1_09g00060.1
8916,chr9,14113.8,Migut.O00289.1.v2.0,,
22716,chr9,14114,,MgL1_09g00040.1,MgS1_09g00070.1
8917,chr9,14114.5,Migut.O00287.1.v2.0|Migut.O00287.1.v2.0,MgL1_09g00050.1,
22717,chr9,14115,Migut.O00286.1.v2.0,MgL1_09g00060.1,MgS1_09g00080.1
8918,chr9,14115.2,Migut.O00288.1.v2.0,,
22718,chr9,14116,Migut.O00285.1.v2.0,MgL1_09g00070.1,MgS1_09g00090.1
8919,chr9,14117,,MgL1_09g00080.1,
22719,chr9,14117,Migut.O00284.1.v2.0,,MgS1_09g00100.1
22720,chr9,14118,Migut.O00283.1.v2.0,MgL1_09g00090.1,MgS1_09g00110.1
8920,chr9,14119,Migut.O00282.1.v2.0|Migut.O00282.1.v2.0,MgL1_09g00100.1,
22721,chr9,14119,Migut.O00281.1.v2.0,,MgS1_09g00120.1
22722,chr9,14120,Migut.O00279.1.v2.0,MgL1_09g00110.1,MgS1_09g00130.1
22723,chr9,14121,Migut.O00278.1.v2.0,MgL1_09g00120.1,MgS1_09g00140.1
22724,chr9,14122,Migut.O00277.1.v2.0,MgL1_09g00140.1|MgL1_09g00130.1+,MgS1_09g00150.1
22725,chr9,14123,Migut.O00276.1.v2.0,MgL1_09g00150.1,MgS1_09g00160.1
8921,chr9,14124,Migut.O00271.1.v2.0,,
8922,chr9,14124,Migut.O00280.1.v2.0,,
22726,chr9,14124,Migut.O00275.1.v2.0,MgL1_09g00160.1,MgS1_09g00170.1
22727,chr9,14125,Migut.O00274.1.v2.0|Migut.O00274.2.v2.0+,,MgS1_09g00180.1
22728,chr9,14126,Migut.O00273.1.v2.0,MgL1_09g00170.1,MgS1_09g00190.1
22729,chr9,14127,Migut.O00272.1.v2.0,MgL1_09g00180.1,MgS1_09g00200.1
22730,chr9,14128,Migut.O00270.1.v2.0,MgL1_09g00190.1,MgS1_09g00210.1
8923,chr9,14129,,MgL1_09g00200.1,
22731,chr9,14129,,,MgS1_09g00220.1
8924,chr9,14129.6666666667,Migut.O00269.1.v2.0|Migut.O00269.2.v2.0+,MgL1_09g00210.1|MgL1_09g00210.1,
22732,chr9,14130,,,MgS1_09g00230.1
8925,chr9,14131.3333333333,Migut.O00268.1.v2.0,MgL1_09g00220.1|MgL1_09g00220.1,
22733,chr9,14132,Migut.O00267.1.v2.0|Migut.O00267.2.v2.0+,MgL1_09g00230.1,MgS1_09g00250.1|MgS1_09g00240.1+
22734,chr9,14133,Migut.O00266.1.v2.0,MgL1_09g00240.1,MgS1_09g00260.1
8926,chr9,14133.5,Migut.O00265.1.v2.0|Migut.O00265.1.v2.0,MgL1_09g00250.1,
22735,chr9,14134,Migut.O00264.1.v2.0,MgL1_09g00260.1,MgS1_09g00270.1
22736,chr9,14135,Migut.O00263.1.v2.0,MgL1_09g00270.1,MgS1_09g00280.1
22737,chr9,14136,Migut.O00262.1.v2.0,MgL1_09g00280.1,MgS1_09g00290.1
8927,chr9,14136.5,Migut.O00261.1.v2.0|Migut.O00261.1.v2.0|Migut.O00261.2.v2.0+|Migut.O00261.2.v2.0+|Migut.O00261.3.v2.0+|Migut.O00261.3.v2.0+|Migut.O00261.4.v2.0+|Migut.O00261.4.v2.0+,MgL1_09g00290.1,
22738,chr9,14137,Migut.O00260.2.v2.0|Migut.O00260.1.v2.0+,MgL1_09g00300.1,MgS1_09g00300.1
8928,chr9,14137.3333333333,Migut.O00259.1.v2.0|Migut.O00259.1.v2.0,MgL1_09g00310.1,
8929,chr9,14137.6666666667,,MgL1_09g00320.1,
22739,chr9,14138,Migut.O00258.1.v2.0,MgL1_09g00330.1,MgS1_09g00310.1
22740,chr9,14139,,MgL1_09g00350.1|MgL1_09g00340.1+,MgS1_09g00320.1
22741,chr9,14140,,,MgS1_09g00330.1
22742,chr9,14141,,,MgS1_09g00340.1
8930,chr9,14141.6666666667,,MgL1_09g00380.1|MgL1_09g00370.1+,
22743,chr9,14142,,,MgS1_09g00350.1
22744,chr9,14143,,,MgS1_09g00360.1
8931,chr9,14143.6666666667,Migut.O00257.2.v2.0|Migut.O00257.1.v2.0+,,
8932,chr9,14144.3333333333,,MgL1_09g00390.1,
22745,chr9,14145,,,MgS1_09g00390.1|MgS1_09g00380.1+
22746,chr9,14147,Migut.O00255.1.v2.0,MgL1_09g00430.1,MgS1_09g00410.1
22747,chr9,14148,Migut.O00254.1.v2.0,MgL1_09g00440.1,MgS1_09g00420.1
22748,chr9,14149,Migut.O00253.1.v2.0,MgL1_09g00450.1,MgS1_09g00430.1
22749,chr9,14150,Migut.O00252.1.v2.0,MgL1_09g00460.1,MgS1_09g00440.1
8933,chr9,14151,Migut.O00248.1.v2.0,,
22750,chr9,14151,,MgL1_09g00470.1,MgS1_09g00450.1
22751,chr9,14152,Migut.O00251.1.v2.0,MgL1_09g00480.1,MgS1_09g00460.1
22752,chr9,14153,Migut.O00250.1.v2.0,MgL1_09g00490.1,MgS1_09g00470.1
22753,chr9,14154,,,MgS1_09g00480.1
8934,chr9,14155,Migut.O00247.1.v2.0,,
22754,chr9,14155,Migut.O00249.1.v2.0,,MgS1_09g00490.1
22755,chr9,14156,Migut.O00246.1.v2.0,MgL1_09g00520.1,MgS1_09g00500.1
22756,chr9,14157,Migut.O00245.1.v2.0,MgL1_09g00530.1,MgS1_09g00510.1
22757,chr9,14158,Migut.O00244.1.v2.0,MgL1_09g00540.1,MgS1_09g00520.1
22758,chr9,14159,Migut.O00243.1.v2.0|Migut.O00243.2.v2.0+,MgL1_09g00550.1,MgS1_09g00530.1
8935,chr9,14159.5,Migut.O00243.3.v2.0|Migut.O00243.3.v2.0,MgL1_09g00560.1,
22759,chr9,14160,Migut.O00242.1.v2.0|Migut.O00242.2.v2.0+,MgL1_09g00570.1,MgS1_09g00540.1
22760,chr9,14161,Migut.O00241.1.v2.0,MgL1_09g00580.1,MgS1_09g00550.1
22761,chr9,14162,Migut.O00240.1.v2.0,MgL1_09g00590.1,MgS1_09g00560.1
8936,chr9,14163,Migut.O00238.2.v2.0,,
22762,chr9,14163,Migut.O00239.1.v2.0|Migut.O00238.1.v2.0+,MgL1_09g00600.1,MgS1_09g00570.1
22763,chr9,14164,Migut.O00238.3.v2.0,,MgS1_09g00580.1
22764,chr9,14165,Migut.O00237.1.v2.0|Migut.O00236.1.v2.0+,MgL1_09g00610.1,MgS1_09g00590.1
22765,chr9,14166,Migut.O00235.1.v2.0|Migut.O00235.2.v2.0+,MgL1_09g00620.1,MgS1_09g00600.1
22766,chr9,14167,,MgL1_09g00630.1,MgS1_09g00610.1
22767,chr9,14168,Migut.O00234.1.v2.0,MgL1_09g00640.1,MgS1_09g00620.1
22768,chr9,14169,Migut.O00233.1.v2.0,MgL1_09g00650.1,MgS1_09g00630.1
22769,chr9,14170,Migut.O00232.1.v2.0,,MgS1_09g00640.1
22770,chr9,14171,Migut.O00231.1.v2.0,MgL1_09g00660.1,MgS1_09g00650.1
22771,chr9,14172,Migut.O00230.1.v2.0|Migut.O00230.2.v2.0+,MgL1_09g00670.1,MgS1_09g00660.1
22772,chr9,14173,Migut.O00229.1.v2.0|Migut.O00229.2.v2.0+,MgL1_09g00680.1,MgS1_09g00670.1
22773,chr9,14174,Migut.O00227.1.v2.0,MgL1_09g00700.1,MgS1_09g00680.1
8937,chr9,14174.5,Migut.O00228.1.v2.0,MgL1_09g00690.1|MgL1_09g00690.1,
22774,chr9,14175,,,MgS1_09g00690.1
22775,chr9,14176,Migut.O00226.2.v2.0|Migut.O00226.1.v2.0+,MgL1_09g00710.1,MgS1_09g00700.1
22776,chr9,14177,Migut.O00225.1.v2.0,MgL1_09g00720.1,MgS1_09g00710.1
8938,chr9,14177.5,Migut.O00221.1.v2.0|Migut.O00220.1.v2.0+,,
22777,chr9,14178,Migut.O00224.1.v2.0,MgL1_09g00730.1,MgS1_09g00720.1
8939,chr9,14179,,MgL1_09g00510.1|MgL1_09g00360.1+|MgL1_09g00400.1+|MgL1_09g00410.1+,
22778,chr9,14179,Migut.O00223.1.v2.0,MgL1_09g00740.1,MgS1_09g00730.1
22779,chr9,14180,Migut.O00222.1.v2.0,MgL1_09g00750.1,MgS1_09g00740.1
8940,chr9,14180.5,,MgL1_09g00760.1,
22780,chr9,14181,Migut.O00219.1.v2.0,MgL1_09g00770.1,MgS1_09g00750.1
22781,chr9,14182,Migut.O00218.1.v2.0,MgL1_09g00780.1,MgS1_09g00760.1
8941,chr9,14182.5,Migut.O00218.2.v2.0,,
22782,chr9,14183,Migut.O00217.1.v2.0,MgL1_09g00790.1,MgS1_09g00770.1
8942,chr9,14183.5,Migut.O00215.1.v2.0,,
22783,chr9,14184,Migut.O00216.1.v2.0,MgL1_09g00800.1,MgS1_09g00780.1
22784,chr9,14185,Migut.O00214.1.v2.0,MgL1_09g00810.1,MgS1_09g00790.1
8943,chr9,14185.5,,MgL1_09g00820.1,
22785,chr9,14186,Migut.O00211.1.v2.0,MgL1_09g00830.1,MgS1_09g00800.1
8944,chr9,14187,Migut.O00213.1.v2.0|Migut.O00212.1.v2.0+,,
22786,chr9,14187,Migut.O00210.1.v2.0,MgL1_09g00840.1,MgS1_09g00810.1
22787,chr9,14188,Migut.O00209.1.v2.0,MgL1_09g00850.1,MgS1_09g00820.1
22788,chr9,14189,Migut.O00208.1.v2.0,MgL1_09g00860.1,MgS1_09g00830.1
22789,chr9,14190,,MgL1_09g00870.1,MgS1_09g00840.1
22790,chr9,14191,,MgL1_09g00880.1,MgS1_09g00850.1
8945,chr9,14192.3333333333,,MgL1_09g00890.1,
8946,chr9,14193.6666666667,,MgL1_09g00900.1,
22791,chr9,14195,Migut.O00206.1.v2.0|Migut.O00202.1.v2.0+|Migut.O00202.2.v2.0+,MgL1_09g00910.1,MgS1_09g00890.1
22792,chr9,14196,Migut.O00205.1.v2.0|Migut.O00201.1.v2.0+|Migut.O00201.3.v2.0+|Migut.O00201.2.v2.0+|Migut.O00203.1.v2.0+,,MgS1_09g00900.1
8947,chr9,14197,,MgL1_09g00920.1,
22793,chr9,14197,Migut.O00204.1.v2.0,,MgS1_09g00910.1|MgS1_09g00860.1+|MgS1_09g00870.1+|MgS1_09g00880.1+
22794,chr9,14198,Migut.O00200.1.v2.0,,MgS1_09g00920.1
22795,chr9,14199,Migut.O00199.1.v2.0,MgL1_09g00930.1,MgS1_09g00930.1
22796,chr9,14200,Migut.O00198.1.v2.0,MgL1_09g00940.1,MgS1_09g00940.1
22797,chr9,14201,Migut.O00197.1.v2.0,MgL1_09g00950.1,MgS1_09g00950.1
8948,chr9,14202,,MgL1_09g00500.1,
22798,chr9,14202,Migut.O00196.1.v2.0,MgL1_09g00960.1,MgS1_09g00960.1
22799,chr9,14203,Migut.O00195.1.v2.0|Migut.O00194.1.v2.0+,MgL1_09g00970.1,MgS1_09g00970.1
8949,chr9,14203.5,,MgL1_09g00980.1,
22800,chr9,14204,Migut.O00193.1.v2.0,MgL1_09g00990.1,MgS1_09g00980.1
8950,chr9,14205,Migut.O00184.1.v2.0,,
22801,chr9,14205,Migut.O00192.1.v2.0,MgL1_09g01000.1,MgS1_09g00990.1
22802,chr9,14206,,MgL1_09g01010.1,MgS1_09g01000.1
22803,chr9,14207,Migut.O00190.1.v2.0,MgL1_09g01020.1,MgS1_09g01010.1
22804,chr9,14208,,,MgS1_09g01020.1
22805,chr9,14209,,MgL1_09g01030.1,MgS1_09g01030.1
22806,chr9,14210,Migut.O00187.1.v2.0|Migut.O00186.1.v2.0+,,MgS1_09g01040.1
22807,chr9,14211,Migut.O00185.1.v2.0,MgL1_09g01040.1,MgS1_09g01050.1
22808,chr9,14212,Migut.O00183.1.v2.0,MgL1_09g01050.1,MgS1_09g01060.1
22809,chr9,14213,Migut.O00182.1.v2.0,MgL1_09g01060.1,MgS1_09g01070.1
8951,chr9,14214,,MgL1_09g01070.1,
22810,chr9,14214,,,MgS1_09g01080.1
8952,chr9,14214.25,Migut.O00180.1.v2.0,,
22811,chr9,14215,Migut.O00181.1.v2.0|Migut.O00181.2.v2.0+,MgL1_09g01090.1|MgL1_09g01080.1+,MgS1_09g01090.1
22812,chr9,14218,Migut.O00179.1.v2.0,MgL1_09g01110.1|MgL1_09g01100.1+,MgS1_09g01120.1|MgS1_09g01100.1+|MgS1_09g01110.1+
8953,chr9,14218.75,Migut.O00178.1.v2.0|Migut.O00176.1.v2.0+|Migut.O00177.1.v2.0+,,
22813,chr9,14219,,,MgS1_09g01130.1
8954,chr9,14219.5,,MgL1_09g01120.1,
8955,chr9,14220,Migut.O00207.1.v2.0,,
22814,chr9,14221,Migut.O00175.1.v2.0|Migut.O00174.1.v2.0+,MgL1_09g01150.1|MgL1_09g01130.1+|MgL1_09g01140.1+,MgS1_09g01150.1|MgS1_09g01140.1+
8956,chr9,14221.5,,MgL1_09g01160.1,
22815,chr9,14222,Migut.O00172.1.v2.0,MgL1_09g01170.1,MgS1_09g01160.1
22816,chr9,14223,Migut.O00171.1.v2.0,MgL1_09g01180.1,MgS1_09g01170.1
22817,chr9,14224,,MgL1_09g01200.1|MgL1_09g01190.1+,MgS1_09g01180.1
22818,chr9,14225,Migut.O00256.1.v2.0|Migut.O00168.1.v2.0+|Migut.O00169.1.v2.0+|Migut.O00170.1.v2.0+,MgL1_09g00420.1,MgS1_09g01190.1|MgS1_09g00400.1+
22819,chr9,14226,Migut.O00167.1.v2.0,MgL1_09g01210.1,MgS1_09g01200.1
8957,chr9,14226.5,Migut.O00173.1.v2.0,,
22820,chr9,14227,Migut.O00166.1.v2.0,MgL1_09g01220.1,MgS1_09g01210.1
22821,chr9,14228,Migut.O00165.1.v2.0,MgL1_09g01230.1,MgS1_09g01220.1
22822,chr9,14229,Migut.O00164.3.v2.0|Migut.O00164.2.v2.0+|Migut.O00164.1.v2.0+,MgL1_09g01240.1,MgS1_09g01230.1
22823,chr9,14230,Migut.O00163.1.v2.0,MgL1_09g01250.1,MgS1_09g01240.1
22824,chr9,14231,Migut.O00162.1.v2.0,MgL1_09g01260.1,MgS1_09g01250.1
22825,chr9,14232,Migut.O00161.1.v2.0,MgL1_09g01270.1,MgS1_09g01260.1
22826,chr9,14233,,MgL1_09g01280.1,MgS1_09g01270.1
22827,chr9,14234,Migut.O00160.1.v2.0,MgL1_09g01290.1,MgS1_09g01280.1
22828,chr9,14235,Migut.O00159.1.v2.0,MgL1_09g01300.1,MgS1_09g01290.1
22829,chr9,14236,Migut.O00158.1.v2.0,MgL1_09g01310.1,MgS1_09g01300.1
22830,chr9,14237,Migut.O00157.1.v2.0,MgL1_09g01320.1,MgS1_09g01310.1
22831,chr9,14238,Migut.O00156.1.v2.0,MgL1_09g01330.1,MgS1_09g01320.1
22832,chr9,14239,Migut.O00155.1.v2.0,MgL1_09g01340.1,MgS1_09g01330.1
22833,chr9,14240,Migut.O00154.1.v2.0,MgL1_09g01350.1,MgS1_09g01340.1
22834,chr9,14241,Migut.O00153.1.v2.0,MgL1_09g01360.1,MgS1_09g01350.1
22835,chr9,14242,Migut.O00152.1.v2.0,MgL1_09g01370.1,MgS1_09g01360.1
8958,chr9,14242.6666666667,Migut.O00148.1.v2.0,,
22836,chr9,14243,Migut.O00151.1.v2.0,MgL1_09g01380.1,MgS1_09g01370.1
22837,chr9,14244,Migut.O00150.1.v2.0,MgL1_09g01390.1,MgS1_09g01380.1
22838,chr9,14245,,MgL1_09g01400.1,MgS1_09g01390.1
22839,chr9,14246,Migut.O00149.1.v2.0,MgL1_09g01410.1,MgS1_09g01400.1
22840,chr9,14247,Migut.O00147.1.v2.0,MgL1_09g01420.1,MgS1_09g01410.1
22841,chr9,14248,Migut.O00146.1.v2.0|Migut.O00146.3.v2.0+|Migut.O00146.4.v2.0+|Migut.O00146.2.v2.0+,MgL1_09g01430.1,MgS1_09g01420.1
22842,chr9,14249,,,MgS1_09g01430.1
22843,chr9,14250,Migut.O00145.1.v2.0,MgL1_09g01440.1,MgS1_09g01440.1
22844,chr9,14251,Migut.O00144.1.v2.0,MgL1_09g01450.1,MgS1_09g01450.1
22845,chr9,14252,Migut.O00143.1.v2.0,MgL1_09g01460.1,MgS1_09g01460.1
22846,chr9,14253,,MgL1_09g01470.1,MgS1_09g01470.1
8959,chr9,14253.5,Migut.O00137.1.v2.0,,
22847,chr9,14254,Migut.O00191.1.v2.0|Migut.O00142.1.v2.0+|Migut.O00188.1.v2.0+|Migut.O00189.1.v2.0+,,MgS1_09g01480.1
22848,chr9,14255,Migut.O00141.1.v2.0,MgL1_09g01480.1,MgS1_09g01490.1
22849,chr9,14256,Migut.O00140.1.v2.0,MgL1_09g01490.1,MgS1_09g01500.1
22850,chr9,14257,Migut.O00139.1.v2.0,MgL1_09g01500.1,MgS1_09g01510.1
22851,chr9,14258,Migut.O00138.1.v2.0,MgL1_09g01510.1,MgS1_09g01520.1
22852,chr9,14259,Migut.O00136.1.v2.0,MgL1_09g01520.1,MgS1_09g01530.1
8960,chr9,14259.3333333333,,MgL1_09g01530.1,
8961,chr9,14259.5,Migut.O00135.1.v2.0,,
8962,chr9,14259.6666666667,,MgL1_09g01540.1,
22853,chr9,14260,Migut.O00134.1.v2.0,MgL1_09g01550.1,MgS1_09g01540.1
22854,chr9,14261,,MgL1_09g01560.1,MgS1_09g01550.1
22855,chr9,14262,,,MgS1_09g01560.1
22856,chr9,14263,Migut.O00131.1.v2.0,MgL1_09g01580.1,MgS1_09g01570.1
8963,chr9,14263.3333333333,Migut.O00133.1.v2.0,,
8964,chr9,14263.5,,MgL1_09g01590.1,
22857,chr9,14264,Migut.O00130.1.v2.0,MgL1_09g01600.1,MgS1_09g01580.1
22858,chr9,14265,Migut.O00129.2.v2.0|Migut.O00129.1.v2.0+,MgL1_09g01610.1,MgS1_09g01590.1
22859,chr9,14266,Migut.O00128.1.v2.0,MgL1_09g01620.1,MgS1_09g01600.1
8965,chr9,14266.6666666667,Migut.O00132.1.v2.0,,
22860,chr9,14267,Migut.O00127.1.v2.0|Migut.O00127.2.v2.0+,MgL1_09g01630.1,MgS1_09g01610.1
22861,chr9,14268,,,MgS1_09g01620.1
22862,chr9,14269,Migut.O00126.1.v2.0,MgL1_09g01640.1,MgS1_09g01630.1
22863,chr9,14270,Migut.O00125.2.v2.0|Migut.O00125.3.v2.0+|Migut.O00125.1.v2.0+,MgL1_09g01650.1,MgS1_09g01640.1
8966,chr9,14270.5,Migut.O00124.1.v2.0|Migut.O00124.1.v2.0|Migut.O00124.2.v2.0+|Migut.O00124.2.v2.0+,MgL1_09g01660.1,
22864,chr9,14271,Migut.O00123.3.v2.0|Migut.O00123.2.v2.0+|Migut.O00123.1.v2.0+,MgL1_09g01670.1,MgS1_09g01660.1
22865,chr9,14272,Migut.O00122.1.v2.0,MgL1_09g01680.1,MgS1_09g01670.1
22866,chr9,14273,Migut.O00121.1.v2.0,MgL1_09g01690.1,MgS1_09g01680.1
22867,chr9,14274,Migut.O00120.1.v2.0|Migut.O00120.2.v2.0+,MgL1_09g01710.1,MgS1_09g01690.1
8967,chr9,14275,,MgL1_09g01720.1,
22868,chr9,14275,Migut.O00119.1.v2.0,,MgS1_09g01700.1
22869,chr9,14276,Migut.O00118.1.v2.0,MgL1_09g01730.1,MgS1_09g01710.1
8968,chr9,14276.8,,MgL1_09g01750.1,
22870,chr9,14277,Migut.O00117.1.v2.0,,MgS1_09g01720.1
8969,chr9,14277.6,Migut.O00116.1.v2.0|Migut.O00116.1.v2.0,MgL1_09g01760.1,
22871,chr9,14278,,,MgS1_09g01730.1
22872,chr9,14279,Migut.O00115.1.v2.0,MgL1_09g01770.1,MgS1_09g01740.1
8970,chr9,14279.2,,MgL1_09g01780.1,
22873,chr9,14280,Migut.O00114.1.v2.0,MgL1_09g01790.1,MgS1_09g01750.1
22874,chr9,14281,,,MgS1_09g01760.1
8971,chr9,14284,,MgL1_09g01800.1,
8972,chr9,14284.6666666667,Migut.O00105.1.v2.0,,
22875,chr9,14287,Migut.O00113.1.v2.0|Migut.O00106.1.v2.0+|Migut.O00107.1.v2.0+|Migut.O00108.1.v2.0+|Migut.O00109.1.v2.0+|Migut.O00110.1.v2.0+|Migut.O00111.1.v2.0+|Migut.O00112.1.v2.0+,,MgS1_09g01820.1|MgS1_09g01770.1+|MgS1_09g01800.1+
22876,chr9,14288,,MgL1_09g01810.1,MgS1_09g01830.1
